index,MOF,node 1,node 2,edge,topo,UG,UG_five_level,Unnamed: 8,Unnamed: 9,index.1,Unnamed: 11,node 1.1,node 2.1,edge.1,UG_five_level.1
7903.0,sym_8_mc_7__L_36,sym_8_mc_7,,L_36,reo,11.077,Poor,,0,7903.0,,sym_8_mc_7,,L_36,Poor
7919.0,sym_8_mc_7__L_7,sym_8_mc_7,,L_7,reo,3.835,Bad,,0,7919.0,,sym_8_mc_7,,L_7,Bad
7923.0,sym_8_mc_8__L_11,sym_8_mc_8,,L_11,reo,7.916,Bad,,0,7923.0,,sym_8_mc_8,,L_11,Bad
7989.0,sym_8_mc_9__L_29,sym_8_mc_9,,L_29,reo,9.421,Bad,,0,7989.0,,sym_8_mc_9,,L_29,Bad
8065.0,_sym_5_mc_2_sym_5_on_10_L_10,sym_5_mc_2,sym_5_on_10,L_10,rhr,13.069,Poor,,0,8065.0,,sym_5_mc_2,sym_5_on_10,L_10,Poor
8089.0,_sym_5_mc_2_sym_5_on_10_L_32,sym_5_mc_2,sym_5_on_10,L_32,rhr,25.611,Good,,0,8089.0,,sym_5_mc_2,sym_5_on_10,L_32,Good
8144.0,_sym_5_mc_2_sym_5_on_11_L_39,sym_5_mc_2,sym_5_on_11,L_39,rhr,27.567,Excellent,,0,8144.0,,sym_5_mc_2,sym_5_on_11,L_39,Excellent
8159.0,_sym_5_mc_2_sym_5_on_11_L_9,sym_5_mc_2,sym_5_on_11,L_9,rhr,11.678,Poor,,0,8159.0,,sym_5_mc_2,sym_5_on_11,L_9,Poor
8163.0,_sym_5_mc_2_sym_5_on_12_L_12,sym_5_mc_2,sym_5_on_12,L_12,rhr,14.553,Poor,,0,8163.0,,sym_5_mc_2,sym_5_on_12,L_12,Poor
8175.0,_sym_5_mc_2_sym_5_on_12_L_2,sym_5_mc_2,sym_5_on_12,L_2,rhr,11.022,Poor,,0,8175.0,,sym_5_mc_2,sym_5_on_12,L_2,Poor
8205.0,_sym_5_mc_2_sym_5_on_13_L_20,sym_5_mc_2,sym_5_on_13,L_20,rhr,24.026,Good,,0,8205.0,,sym_5_mc_2,sym_5_on_13,L_20,Good
8285.0,_sym_5_mc_2_sym_5_on_9_L_6,sym_5_mc_2,sym_5_on_9,L_6,rhr,8.901,Bad,,0,8285.0,,sym_5_mc_2,sym_5_on_9,L_6,Bad
8307.0,_sym_5_on_10_sym_5_mc_2_L_26,sym_5_on_10,sym_5_mc_2,L_26,rhr,20.887,Good,,0,8307.0,,sym_5_on_10,sym_5_mc_2,L_26,Good
8407.0,_sym_5_on_12_sym_5_mc_2_L_2,sym_5_on_12,sym_5_mc_2,L_2,rhr,10.994,Poor,,0,8407.0,,sym_5_on_12,sym_5_mc_2,L_2,Poor
8424.0,_sym_5_on_12_sym_5_mc_2_L_45,sym_5_on_12,sym_5_mc_2,L_45,rhr,28.173,Excellent,,0,8424.0,,sym_5_on_12,sym_5_mc_2,L_45,Excellent
8494.0,_sym_5_on_9_sym_5_mc_2_L_21,sym_5_on_9,sym_5_mc_2,L_21,rhr,17.211,Average,,0,8494.0,,sym_5_on_9,sym_5_mc_2,L_21,Average
8669.0,sym_3_on_1_sym_24_mc_13_L_6,sym_3_on_1,sym_24_mc_13,L_6,rht,7.984,Bad,,0,8669.0,,sym_3_on_1,sym_24_mc_13,L_6,Bad
8787.0,sym_3_on_5_sym_24_mc_13_L_26,sym_3_on_5,sym_24_mc_13,L_26,rht,13.653,Poor,,0,8787.0,,sym_3_on_5,sym_24_mc_13,L_26,Poor
8801.0,sym_3_on_5_sym_24_mc_13_L_39,sym_3_on_5,sym_24_mc_13,L_39,rht,17.001,Average,,0,8801.0,,sym_3_on_5,sym_24_mc_13,L_39,Average
8922.0,sym_5_on_10_sym_8_mc_7_L_29,sym_5_on_10,sym_8_mc_7,L_29,scu,16.979,Average,,0,8922.0,,sym_5_on_10,sym_8_mc_7,L_29,Average
8945.0,sym_5_on_10_sym_8_mc_8_L_28,sym_5_on_10,sym_8_mc_8,L_28,scu,16.957,Average,,0,8945.0,,sym_5_on_10,sym_8_mc_8,L_28,Average
8990.0,sym_5_on_10_sym_8_mc_9_L_25,sym_5_on_10,sym_8_mc_9,L_25,scu,5.076,Bad,,0,8990.0,,sym_5_on_10,sym_8_mc_9,L_25,Bad
9019.0,sym_5_on_10_sym_8_mc_9_L_8,sym_5_on_10,sym_8_mc_9,L_8,scu,1.467,Bad,,0,9019.0,,sym_5_on_10,sym_8_mc_9,L_8,Bad
9061.0,sym_5_on_11_sym_8_mc_8_L_40,sym_5_on_11,sym_8_mc_8,L_40,scu,20.224,Good,,0,9061.0,,sym_5_on_11,sym_8_mc_8,L_40,Good
9065.0,sym_5_on_11_sym_8_mc_8_L_44,sym_5_on_11,sym_8_mc_8,L_44,scu,22.072,Good,,0,9065.0,,sym_5_on_11,sym_8_mc_8,L_44,Good
9169.0,sym_5_on_13_sym_8_mc_8_L_2,sym_5_on_13,sym_8_mc_8,L_2,scu,8.332,Bad,,0,9169.0,,sym_5_on_13,sym_8_mc_8,L_2,Bad
9225.0,sym_5_on_13_sym_8_mc_9_L_37,sym_5_on_13,sym_8_mc_9,L_37,scu,16.881,Average,,0,9225.0,,sym_5_on_13,sym_8_mc_9,L_37,Average
9240.0,sym_5_on_13_sym_8_mc_9_L_7,sym_5_on_13,sym_8_mc_9,L_7,scu,7.782,Bad,,0,9240.0,,sym_5_on_13,sym_8_mc_9,L_7,Bad
9259.0,sym_5_on_9_sym_8_mc_8_L_19,sym_5_on_9,sym_8_mc_8,L_19,scu,13.03,Poor,,0,9259.0,,sym_5_on_9,sym_8_mc_8,L_19,Poor
9359.0,sym_5_mc_2_sym_0_on_14_L_22,sym_5_mc_2,sym_0_on_14,L_22,she,11.366,Poor,,0,9359.0,,sym_5_mc_2,sym_0_on_14,L_22,Poor
9386.0,sym_5_mc_2_sym_0_on_14_L_47,sym_5_mc_2,sym_0_on_14,L_47,she,23.247,Good,,0,9386.0,,sym_5_mc_2,sym_0_on_14,L_47,Good
9433.0,sym_5_mc_2_sym_9_mc_5_L_46,sym_5_mc_2,sym_9_mc_5,L_46,soc,21.142,Good,,0,9433.0,,sym_5_mc_2,sym_9_mc_5,L_46,Good
9466.0,sym_5_on_10_sym_9_mc_5_L_32,sym_5_on_10,sym_9_mc_5,L_32,soc,16.293,Average,,0,9466.0,,sym_5_on_10,sym_9_mc_5,L_32,Average
9504.0,sym_5_on_11_sym_9_mc_5_L_23,sym_5_on_11,sym_9_mc_5,L_23,soc,13.827,Poor,,0,9504.0,,sym_5_on_11,sym_9_mc_5,L_23,Poor
9587.0,sym_5_on_13_sym_9_mc_5_L_11,sym_5_on_13,sym_9_mc_5,L_11,soc,10.011,Poor,,0,9587.0,,sym_5_on_13,sym_9_mc_5,L_11,Poor
9634.0,sym_5_on_9_sym_9_mc_5_L_10,sym_5_on_9,sym_9_mc_5,L_10,soc,5.457,Bad,,0,9634.0,,sym_5_on_9,sym_9_mc_5,L_10,Bad
9671.0,sym_5_on_9_sym_9_mc_5_L_44,sym_5_on_9,sym_9_mc_5,L_44,soc,17.795,Average,,0,9671.0,,sym_5_on_9,sym_9_mc_5,L_44,Average
7619.0,sym_3_on_0_sym_6_mc_3_L_39,sym_3_on_0,sym_6_mc_3,L_39,pyr,19.864,Good,,0,7619.0,,sym_3_on_0,sym_6_mc_3,L_39,Good
12634.0,sym_3_on_0_sym_8_mc_8_L_43,sym_3_on_0,sym_8_mc_8,L_43,the,24.591,Good,,0,12634.0,,sym_3_on_0,sym_8_mc_8,L_43,Good
2059.0,_sym_4_mc_1_sym_4_on_6_L_3,sym_4_mc_1,sym_4_on_6,L_3,dia,12.2,Poor,,0,2059.0,,sym_4_mc_1,sym_4_on_6,L_3,Poor
9929.0,_sym_4_on_14_sym_4_mc_1_L_25,sym_4_on_14,sym_4_mc_1,L_25,sod,24.484,Good,,0,9929.0,,sym_4_on_14,sym_4_mc_1,L_25,Good
9957.0,_sym_4_on_6_sym_4_mc_1__,sym_4_on_6,sym_4_mc_1,,sod,5.51,Bad,,0,9957.0,,sym_4_on_6,sym_4_mc_1,,Bad
10058.0,_sym_4_on_8_sym_4_mc_1_L_14,sym_4_on_8,sym_4_mc_1,L_14,sod,24.515,Good,,0,10058.0,,sym_4_on_8,sym_4_mc_1,L_14,Good
10084.0,_sym_4_on_8_sym_4_mc_1_L_38,sym_4_on_8,sym_4_mc_1,L_38,sod,34.99,Excellent,,0,10084.0,,sym_4_on_8,sym_4_mc_1,L_38,Excellent
10101.0,sym_3_mc_0_sym_9_mc_5__,sym_3_mc_0,sym_9_mc_5,,spn,8.97,Bad,,0,10101.0,,sym_3_mc_0,sym_9_mc_5,,Bad
10141.0,sym_3_mc_0_sym_9_mc_5_L_46,sym_3_mc_0,sym_9_mc_5,L_46,spn,41.819,Excellent,,0,10141.0,,sym_3_mc_0,sym_9_mc_5,L_46,Excellent
2410.0,sym_4_mc_1_sym_8_mc_7_L_16,sym_4_mc_1,sym_8_mc_7,L_16,flu,13.918,Poor,,0,2410.0,,sym_4_mc_1,sym_8_mc_7,L_16,Poor
3403.0,sym_4_mc_1_sym_16_mc_14_L_19,sym_4_mc_1,sym_16_mc_14,L_19,gar,14.636,Poor,,0,3403.0,,sym_4_mc_1,sym_16_mc_14,L_19,Poor
10224.0,sym_3_on_1_sym_9_mc_5_L_34,sym_3_on_1,sym_9_mc_5,L_34,spn,26.418,Excellent,,0,10224.0,,sym_3_on_1,sym_9_mc_5,L_34,Excellent
10247.0,sym_3_on_2_sym_9_mc_5_L_11,sym_3_on_2,sym_9_mc_5,L_11,spn,11.377,Poor,,0,10247.0,,sym_3_on_2,sym_9_mc_5,L_11,Poor
10269.0,sym_3_on_2_sym_9_mc_5_L_31,sym_3_on_2,sym_9_mc_5,L_31,spn,21.918,Good,,0,10269.0,,sym_3_on_2,sym_9_mc_5,L_31,Good
10395.0,_sym_3_mc_0_sym_3_mc_0_L_15,sym_3_mc_0,sym_3_mc_0,L_15,srs,32.655,Excellent,,0,10395.0,,sym_3_mc_0,sym_3_mc_0,L_15,Excellent
10413.0,_sym_3_mc_0_sym_3_mc_0_L_31,sym_3_mc_0,sym_3_mc_0,L_31,srs,41.685,Excellent,,0,10413.0,,sym_3_mc_0,sym_3_mc_0,L_31,Excellent
10437.0,_sym_3_mc_0_sym_3_on_0__,sym_3_mc_0,sym_3_on_0,,srs,7.239,Bad,,0,10437.0,,sym_3_mc_0,sym_3_on_0,,Bad
10451.0,_sym_3_mc_0_sym_3_on_0_L_22,sym_3_mc_0,sym_3_on_0,L_22,srs,29.808,Excellent,,0,10451.0,,sym_3_mc_0,sym_3_on_0,L_22,Excellent
10498.0,_sym_3_mc_0_sym_3_on_1_L_21,sym_3_mc_0,sym_3_on_1,L_21,srs,32.926,Excellent,,0,10498.0,,sym_3_mc_0,sym_3_on_1,L_21,Excellent
10522.0,_sym_3_mc_0_sym_3_on_1_L_43,sym_3_mc_0,sym_3_on_1,L_43,srs,47.529,Excellent,,0,10522.0,,sym_3_mc_0,sym_3_on_1,L_43,Excellent
10574.0,_sym_3_mc_0_sym_3_on_2_L_47,sym_3_mc_0,sym_3_on_2,L_47,srs,51.943,Excellent,,0,10574.0,,sym_3_mc_0,sym_3_on_2,L_47,Excellent
10605.0,_sym_3_mc_0_sym_3_on_4_L_31,sym_3_mc_0,sym_3_on_4,L_31,srs,39.479,Excellent,,0,10605.0,,sym_3_mc_0,sym_3_on_4,L_31,Excellent
10752.0,_sym_3_on_1_sym_3_mc_0_L_34,sym_3_on_1,sym_3_mc_0,L_34,srs,42.007,Excellent,,0,10752.0,,sym_3_on_1,sym_3_mc_0,L_34,Excellent
10803.0,_sym_3_on_2_sym_3_mc_0_L_37,sym_3_on_2,sym_3_mc_0,L_37,srs,42.414,Excellent,,0,10803.0,,sym_3_on_2,sym_3_mc_0,L_37,Excellent
10877.0,_sym_3_on_5_sym_3_mc_0_L_17,sym_3_on_5,sym_3_mc_0,L_17,srs,34.977,Excellent,,0,10877.0,,sym_3_on_5,sym_3_mc_0,L_17,Excellent
10907.0,_sym_3_on_5_sym_3_mc_0_L_44,sym_3_on_5,sym_3_mc_0,L_44,srs,50.453,Excellent,,0,10907.0,,sym_3_on_5,sym_3_mc_0,L_44,Excellent
11041.0,sym_5_on_12_sym_5_mc_2_L_40,sym_5_on_12,sym_5_mc_2,L_40,ssa,26.241,Excellent,,0,11041.0,,sym_5_on_12,sym_5_mc_2,L_40,Excellent
11051.0,sym_5_on_12_sym_5_mc_2_L_6,sym_5_on_12,sym_5_mc_2,L_6,ssa,11.998,Poor,,0,11051.0,,sym_5_on_12,sym_5_mc_2,L_6,Poor
11061.0,sym_5_on_9_sym_5_mc_2_L_14,sym_5_on_9,sym_5_mc_2,L_14,ssa,13.726,Poor,,0,11061.0,,sym_5_on_9,sym_5_mc_2,L_14,Poor
11075.0,sym_5_mc_2_sym_5_mc_2_L_17,sym_5_mc_2,sym_5_mc_2,L_17,ssb,13.985,Poor,,0,11075.0,,sym_5_mc_2,sym_5_mc_2,L_17,Poor
11109.0,sym_5_mc_2_sym_5_mc_2_L_4,sym_5_mc_2,sym_5_mc_2,L_4,ssb,8.238,Bad,,0,11109.0,,sym_5_mc_2,sym_5_mc_2,L_4,Bad
11223.0,sym_5_mc_2_sym_5_on_12_L_20,sym_5_mc_2,sym_5_on_12,L_20,ssb,19.001,Average,,0,11223.0,,sym_5_mc_2,sym_5_on_12,L_20,Average
11283.0,sym_5_mc_2_sym_5_on_13_L_31,sym_5_mc_2,sym_5_on_13,L_31,ssb,22.074,Good,,0,11283.0,,sym_5_mc_2,sym_5_on_13,L_31,Good
11355.0,sym_5_on_10_sym_5_mc_2__,sym_5_on_10,sym_5_mc_2,,ssb,5.354,Bad,,0,11355.0,,sym_5_on_10,sym_5_mc_2,,Bad
11392.0,sym_5_on_10_sym_5_mc_2_L_43,sym_5_on_10,sym_5_mc_2,L_43,ssb,25.976,Excellent,,0,11392.0,,sym_5_on_10,sym_5_mc_2,L_43,Excellent
11421.0,sym_5_on_11_sym_5_mc_2_L_26,sym_5_on_11,sym_5_mc_2,L_26,ssb,17.725,Average,,0,11421.0,,sym_5_on_11,sym_5_mc_2,L_26,Average
11502.0,sym_5_on_13_sym_5_mc_2_L_12,sym_5_on_13,sym_5_mc_2,L_12,ssb,16.519,Average,,0,11502.0,,sym_5_on_13,sym_5_mc_2,L_12,Average
11559.0,sym_5_on_9_sym_5_mc_2_L_20,sym_5_on_9,sym_5_mc_2,L_20,ssb,16.724,Average,,0,11559.0,,sym_5_on_9,sym_5_mc_2,L_20,Average
11678.0,sym_5_on_10_sym_7_mc_4_L_41,sym_5_on_10,sym_7_mc_4,L_41,stp,24.464,Good,,0,11678.0,,sym_5_on_10,sym_7_mc_4,L_41,Good
11701.0,sym_5_on_11_sym_7_mc_4_L_19,sym_5_on_11,sym_7_mc_4,L_19,stp,18.23,Average,,0,11701.0,,sym_5_on_11,sym_7_mc_4,L_19,Average
11723.0,sym_5_on_11_sym_7_mc_4_L_39,sym_5_on_11,sym_7_mc_4,L_39,stp,23.845,Good,,0,11723.0,,sym_5_on_11,sym_7_mc_4,L_39,Good
11762.0,sym_5_on_12_sym_7_mc_4_L_30,sym_5_on_12,sym_7_mc_4,L_30,stp,21.429,Good,,0,11762.0,,sym_5_on_12,sym_7_mc_4,L_30,Good
11833.0,sym_5_on_13_sym_7_mc_4_L_8,sym_5_on_13,sym_7_mc_4,L_8,stp,13.45,Poor,,0,11833.0,,sym_5_on_13,sym_7_mc_4,L_8,Poor
11869.0,sym_5_on_9_sym_7_mc_4_L_40,sym_5_on_9,sym_7_mc_4,L_40,stp,22.307,Good,,0,11869.0,,sym_5_on_9,sym_7_mc_4,L_40,Good
11913.0,sym_3_mc_0_sym_5_mc_2_L_37,sym_3_mc_0,sym_5_mc_2,L_37,tbo,33.684,Excellent,,0,11913.0,,sym_3_mc_0,sym_5_mc_2,L_37,Excellent
12005.0,sym_3_mc_0_sym_5_on_11_L_33,sym_3_mc_0,sym_5_on_11,L_33,tbo,33.517,Excellent,,0,12005.0,,sym_3_mc_0,sym_5_on_11,L_33,Excellent
12026.0,sym_3_mc_0_sym_5_on_11_L_9,sym_3_mc_0,sym_5_on_11,L_9,tbo,19.363,Average,,0,12026.0,,sym_3_mc_0,sym_5_on_11,L_9,Average
12032.0,sym_3_mc_0_sym_5_on_12_L_14,sym_3_mc_0,sym_5_on_12,L_14,tbo,24.339,Good,,0,12032.0,,sym_3_mc_0,sym_5_on_12,L_14,Good
12110.0,sym_3_mc_0_sym_5_on_13_L_42,sym_3_mc_0,sym_5_on_13,L_42,tbo,40.662,Excellent,,0,12110.0,,sym_3_mc_0,sym_5_on_13,L_42,Excellent
12134.0,sym_3_mc_0_sym_5_on_9_L_25,sym_3_mc_0,sym_5_on_9,L_25,tbo,28.836,Excellent,,0,12134.0,,sym_3_mc_0,sym_5_on_9,L_25,Excellent
12224.0,sym_3_on_1_sym_5_mc_2_L_1,sym_3_on_1,sym_5_mc_2,L_1,tbo,9.382,Bad,,0,12224.0,,sym_3_on_1,sym_5_mc_2,L_1,Bad
12295.0,sym_3_on_2_sym_5_mc_2_L_40,sym_3_on_2,sym_5_mc_2,L_40,tbo,29.828,Excellent,,0,12295.0,,sym_3_on_2,sym_5_mc_2,L_40,Excellent
12300.0,sym_3_on_2_sym_5_mc_2_L_45,sym_3_on_2,sym_5_mc_2,L_45,tbo,27.854,Excellent,,0,12300.0,,sym_3_on_2,sym_5_mc_2,L_45,Excellent
12334.0,sym_3_on_4_sym_5_mc_2_L_32,sym_3_on_4,sym_5_mc_2,L_32,tbo,30.566,Excellent,,0,12334.0,,sym_3_on_4,sym_5_mc_2,L_32,Excellent
12369.0,sym_3_on_5_sym_5_mc_2_L_20,sym_3_on_5,sym_5_mc_2,L_20,tbo,26.352,Excellent,,0,12369.0,,sym_3_on_5,sym_5_mc_2,L_20,Excellent
12433.0,sym_3_mc_0_sym_8_mc_7_L_35,sym_3_mc_0,sym_8_mc_7,L_35,the,21.999,Good,,0,12433.0,,sym_3_mc_0,sym_8_mc_7,L_35,Good
12535.0,sym_3_mc_0_sym_8_mc_9_L_40,sym_3_mc_0,sym_8_mc_9,L_40,the,22.752,Good,,0,12535.0,,sym_3_mc_0,sym_8_mc_9,L_40,Good
12668.0,sym_3_on_0_sym_8_mc_9_L_30,sym_3_on_0,sym_8_mc_9,L_30,the,14.011,Poor,,0,12668.0,,sym_3_on_0,sym_8_mc_9,L_30,Poor
12747.0,sym_3_on_1_sym_8_mc_8_L_15,sym_3_on_1,sym_8_mc_8,L_15,the,14.197,Poor,,0,12747.0,,sym_3_on_1,sym_8_mc_8,L_15,Poor
12758.0,sym_3_on_1_sym_8_mc_8_L_25,sym_3_on_1,sym_8_mc_8,L_25,the,19.64,Average,,0,12758.0,,sym_3_on_1,sym_8_mc_8,L_25,Average
12839.0,sym_3_on_2_sym_8_mc_7_L_11,sym_3_on_2,sym_8_mc_7,L_11,the,8.104,Bad,,0,12839.0,,sym_3_on_2,sym_8_mc_7,L_11,Bad
12868.0,sym_3_on_2_sym_8_mc_7_L_38,sym_3_on_2,sym_8_mc_7,L_38,the,20.466,Good,,0,12868.0,,sym_3_on_2,sym_8_mc_7,L_38,Good
12911.0,sym_3_on_2_sym_8_mc_8_L_33,sym_3_on_2,sym_8_mc_8,L_33,the,22.176,Good,,0,12911.0,,sym_3_on_2,sym_8_mc_8,L_33,Good
12942.0,sym_3_on_2_sym_8_mc_9_L_18,sym_3_on_2,sym_8_mc_9,L_18,the,11.3,Poor,,0,12942.0,,sym_3_on_2,sym_8_mc_9,L_18,Poor
13000.0,sym_3_on_4_sym_8_mc_7_L_27,sym_3_on_4,sym_8_mc_7,L_27,the,21.706,Good,,0,13000.0,,sym_3_on_4,sym_8_mc_7,L_27,Good
13078.0,sym_3_on_4_sym_8_mc_9_L_10,sym_3_on_4,sym_8_mc_9,L_10,the,10.259,Poor,,0,13078.0,,sym_3_on_4,sym_8_mc_9,L_10,Poor
13287.0,sym_5_mc_2_sym_7_mc_4_L_25,sym_5_mc_2,sym_7_mc_4,L_25,tpt,16.749,Average,,0,13287.0,,sym_5_mc_2,sym_7_mc_4,L_25,Average
13433.0,sym_5_on_13_sym_7_mc_4_L_21,sym_5_on_13,sym_7_mc_4,L_21,tpt,18.708,Average,,0,13433.0,,sym_5_on_13,sym_7_mc_4,L_21,Average
10.0,sym_7_mc_4__L_19,sym_7_mc_4,,L_19,acs,10.594,Poor,,0,10.0,,sym_7_mc_4,,L_19,Poor
42.0,sym_7_mc_4__L_4,sym_7_mc_4,,L_4,acs,5.006,Bad,,0,42.0,,sym_7_mc_4,,L_4,Bad
84.0,sym_16_mc_14__L_43,sym_16_mc_14,,L_43,bcs,11.631,Poor,,0,84.0,,sym_16_mc_14,,L_43,Poor
110.0,sym_16_mc_6__L_24,sym_16_mc_6,,L_24,bcs,6.385,Bad,,0,110.0,,sym_16_mc_6,,L_24,Bad
232.0,sym_8_mc_7__L_6,sym_8_mc_7,,L_6,bcu,2.208,Bad,,0,232.0,,sym_8_mc_7,,L_6,Bad
289.0,sym_8_mc_9__L_16,sym_8_mc_9,,L_16,bcu,4.519,Bad,,0,289.0,,sym_8_mc_9,,L_16,Bad
305.0,sym_8_mc_9__L_30,sym_8_mc_9,,L_30,bcu,7.617,Bad,,0,305.0,,sym_8_mc_9,,L_30,Bad
310.0,sym_8_mc_9__L_35,sym_8_mc_9,,L_35,bcu,7.564,Bad,,0,310.0,,sym_8_mc_9,,L_35,Bad
361.0,sym_3_mc_0_sym_4_mc_1_L_38,sym_3_mc_0,sym_4_mc_1,L_38,bor,38.192,Excellent,,0,361.0,,sym_3_mc_0,sym_4_mc_1,L_38,Excellent
382.0,sym_3_mc_0_sym_4_on_14_L_13,sym_3_mc_0,sym_4_on_14,L_13,bor,15.222,Average,,0,382.0,,sym_3_mc_0,sym_4_on_14,L_13,Average
427.0,sym_3_mc_0_sym_4_on_6_L_16,sym_3_mc_0,sym_4_on_6,L_16,bor,20.016,Good,,0,427.0,,sym_3_mc_0,sym_4_on_6,L_16,Good
541.0,sym_3_mc_0_sym_4_on_8_L_32,sym_3_mc_0,sym_4_on_8,L_32,bor,33.87,Excellent,,0,541.0,,sym_3_mc_0,sym_4_on_8,L_32,Excellent
731.0,sym_3_on_4_sym_4_mc_1_L_30,sym_3_on_4,sym_4_mc_1,L_30,bor,35.057,Excellent,,0,731.0,,sym_3_on_4,sym_4_mc_1,L_30,Excellent
756.0,sym_3_on_5_sym_4_mc_1__,sym_3_on_5,sym_4_mc_1,,bor,15.868,Average,,0,756.0,,sym_3_on_5,sym_4_mc_1,,Average
797.0,sym_3_on_5_sym_4_mc_1_L_47,sym_3_on_5,sym_4_mc_1,L_47,bor,46.716,Excellent,,0,797.0,,sym_3_on_5,sym_4_mc_1,L_47,Excellent
958.0,sym_5_on_10_sym_8_mc_7_L_14,sym_5_on_10,sym_8_mc_7,L_14,csq,12.159,Poor,,0,958.0,,sym_5_on_10,sym_8_mc_7,L_14,Poor
1085.0,sym_5_on_10_sym_8_mc_9_L_43,sym_5_on_10,sym_8_mc_9,L_43,csq,20.623,Good,,0,1085.0,,sym_5_on_10,sym_8_mc_9,L_43,Good
1101.0,sym_5_on_11_sym_8_mc_7_L_4,sym_5_on_11,sym_8_mc_7,L_4,csq,8.247,Bad,,0,1101.0,,sym_5_on_11,sym_8_mc_7,L_4,Bad
1115.0,sym_5_on_11_sym_8_mc_8_L_21,sym_5_on_11,sym_8_mc_8,L_21,csq,20.875,Good,,0,1115.0,,sym_5_on_11,sym_8_mc_8,L_21,Good
1121.0,sym_5_on_11_sym_8_mc_8_L_27,sym_5_on_11,sym_8_mc_8,L_27,csq,21.042,Good,,0,1121.0,,sym_5_on_11,sym_8_mc_8,L_27,Good
1177.0,sym_5_on_11_sym_8_mc_9_L_34,sym_5_on_11,sym_8_mc_9,L_34,csq,17.343,Average,,0,1177.0,,sym_5_on_11,sym_8_mc_9,L_34,Average
1307.0,sym_5_on_13_sym_8_mc_8_L_5,sym_5_on_13,sym_8_mc_8,L_5,csq,10.474,Poor,,0,1307.0,,sym_5_on_13,sym_8_mc_8,L_5,Poor
1320.0,sym_5_on_13_sym_8_mc_9_L_17,sym_5_on_13,sym_8_mc_9,L_17,csq,13.615,Poor,,0,1320.0,,sym_5_on_13,sym_8_mc_9,L_17,Poor
1335.0,sym_5_on_13_sym_8_mc_9_L_30,sym_5_on_13,sym_8_mc_9,L_30,csq,17.592,Average,,0,1335.0,,sym_5_on_13,sym_8_mc_9,L_30,Average
1442.0,sym_5_on_9_sym_8_mc_9_L_35,sym_5_on_9,sym_8_mc_9,L_35,csq,14.402,Poor,,0,1442.0,,sym_5_on_9,sym_8_mc_9,L_35,Poor
1501.0,sym_3_mc_0_sym_4_mc_1_L_45,sym_3_mc_0,sym_4_mc_1,L_45,ctn,38.89,Excellent,,0,1501.0,,sym_3_mc_0,sym_4_mc_1,L_45,Excellent
1506.0,sym_3_mc_0_sym_4_mc_1_L_6,sym_3_mc_0,sym_4_mc_1,L_6,ctn,19.584,Average,,0,1506.0,,sym_3_mc_0,sym_4_mc_1,L_6,Average
1591.0,sym_3_mc_0_sym_4_on_6_L_45,sym_3_mc_0,sym_4_on_6,L_45,ctn,29.997,Excellent,,0,1591.0,,sym_3_mc_0,sym_4_on_6,L_45,Excellent
1616.0,sym_3_mc_0_sym_4_on_7_L_24,sym_3_mc_0,sym_4_on_7,L_24,ctn,26.905,Excellent,,0,1616.0,,sym_3_mc_0,sym_4_on_7,L_24,Excellent
2418.0,sym_4_mc_1_sym_8_mc_7_L_23,sym_4_mc_1,sym_8_mc_7,L_23,flu,15.684,Average,,0,2418.0,,sym_4_mc_1,sym_8_mc_7,L_23,Average
1759.0,sym_3_on_1_sym_4_mc_1_L_23,sym_3_on_1,sym_4_mc_1,L_23,ctn,27.909,Excellent,,0,1759.0,,sym_3_on_1,sym_4_mc_1,L_23,Excellent
1762.0,sym_3_on_1_sym_4_mc_1_L_26,sym_3_on_1,sym_4_mc_1,L_26,ctn,26.926,Excellent,,0,1762.0,,sym_3_on_1,sym_4_mc_1,L_26,Excellent
1849.0,sym_3_on_4_sym_4_mc_1_L_18,sym_3_on_4,sym_4_mc_1,L_18,ctn,25.84,Good,,0,1849.0,,sym_3_on_4,sym_4_mc_1,L_18,Good
1870.0,sym_3_on_4_sym_4_mc_1_L_37,sym_3_on_4,sym_4_mc_1,L_37,ctn,36.554,Excellent,,0,1870.0,,sym_3_on_4,sym_4_mc_1,L_37,Excellent
1878.0,sym_3_on_4_sym_4_mc_1_L_44,sym_3_on_4,sym_4_mc_1,L_44,ctn,38.691,Excellent,,0,1878.0,,sym_3_on_4,sym_4_mc_1,L_44,Excellent
3417.0,sym_4_mc_1_sym_16_mc_14_L_31,sym_4_mc_1,sym_16_mc_14,L_31,gar,16.476,Average,,0,3417.0,,sym_4_mc_1,sym_16_mc_14,L_31,Average
3793.0,sym_4_mc_1_sym_9_mc_5_L_24,sym_4_mc_1,sym_9_mc_5,L_24,iac,16.913,Average,,0,3793.0,,sym_4_mc_1,sym_9_mc_5,L_24,Average
6311.0,sym_4_mc_1_sym_5_on_9_L_17,sym_4_mc_1,sym_5_on_9,L_17,pth,17.972,Average,,0,6311.0,,sym_4_mc_1,sym_5_on_9,L_17,Average
2196.0,_sym_4_on_14_sym_4_mc_1_L_38,sym_4_on_14,sym_4_mc_1,L_38,dia,27.3,Excellent,,0,2196.0,,sym_4_on_14,sym_4_mc_1,L_38,Excellent
